Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
13291986072,"Jan 7, 2025, 5:01:16 PM",Evening Swim,Swim,Zegarek nie naliczył 600m sprintu 🫠,2724,"1,250",175.0,61,false,,,activities/14176473290.fit.gz,,,2724.0,1885.0,1250.0,0.94,0.663,0.0,0.0,0.0,0.0,0.0,0.0,,,,23.0,175.0,136.0,,,478.0,,,61.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.459,0.0,,,,,,25.0,,,,,,,,,,,""
13299230340,"Jan 8, 2025, 12:17:24 PM",Afternoon Run,Run,"",2026,5.30,177.0,48,false,,HOKA Bondi 8 Błękit,activities/14184212634.fit.gz,,,2026.0,1914.0,5306.5,4.66,2.772,30.0,30.0,59.0,78.6,12.7,0.0,,,89.0,79.0,177.0,153.0,,354.0,445.0,,,48.0,673673.0,,,,,,,,360.0,2027.0,0.0,,0.0,,1.0,5386.5,1736337664.0,3.0,2.5,-3.7,-0.1,0.83,998.2,5.5,11.0,231.0,0.0,1736319872.0,1736347264.0,0.375,,21088800.0,0.52,5.0,0.66,38569.0,0.0,,,,,0.0,2.619,683.2,,,,5036.0,,,199.0,188.0,2.814,,,,,,,,media/10A0F834-700E-4CA2-AFFB-158D8FD99EB2.jpg|media/305A27BB-0454-4D0D-876E-28F455AE108D.mp4
13309721830,"Jan 9, 2025, 5:05:40 PM",Evening Run,Run,"",2731,8.06,169.0,79,false,"",HOKA Clifton 9 Pomarańcz,activities/14195428577.fit.gz,,,2731.0,2726.0,8065.8,3.96,2.959,55.0,52.0,48.0,76.2,12.9,0.0,,,86.0,81.0,169.0,157.0,,375.0,695.0,,,79.0,1022006.0,,,,,,,,376.0,2732.0,0.0,,0.0,,1.0,8179.9,1736441984.0,4.0,1.7,-0.2,0.5,0.92,997.9,2.7,5.2,92.0,0.2,1736406272.0,1736433792.0,0.375,,17243084.0,0.81,5.0,0.97,4995.0,0.0,,,,,0.0,2.953,1281.2,,,,7278.0,,,294.0,197.0,3.001,,,,,,,,media/1113AD53-2BF2-421E-8905-ED9FFCD2CFB4.jpg
13316880074,"Jan 10, 2025, 2:24:25 PM",Afternoon Weight Training,Weight Training,,3132,0,122.0,6,false,,,activities/14203108366.fit.gz,,,3132.0,3132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,122.0,89.0,,,212.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,""
13323181478,"Jan 11, 2025, 10:01:41 AM",Lunch Swim,Swim,"10min rozgrzewka
400m sprint
10min wolniejsze
200m sprint
5min wyciszenia",2571,"1,800",170.0,75,false,,,activities/14209853735.fit.gz,,,2571.0,2190.0,1800.0,0.98,0.822,0.0,0.0,0.0,0.0,0.0,0.0,,,,25.0,170.0,146.0,,,567.0,,,75.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.7,0.0,,,,,,25.0,,,,,,,,,,,""
13324719429,"Jan 11, 2025, 11:41:18 AM",Lunch Workout,Workout,,3791,2.51,172.0,50,false,,,activities/14211499132.fit.gz,,,3791.0,3791.0,2513.5,3.011,0.663,0.0,0.0,0.0,0.0,0.0,0.0,,,111.0,63.0,172.0,139.0,,,633.0,,,50.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.663,0.0,,,,,,,,,,,5386.0,,,,,,""
13336778166,"Jan 12, 2025, 4:40:57 PM",Afternoon Run,Run,"",2419,7.13,163.0,64,false,"",HOKA Clifton 9 Pomarańcz,activities/14224470537.fit.gz,,,2419.0,2402.0,7133.5,3.72,2.97,39.0,39.0,44.4,71.2,18.2,0.0,,,85.0,81.0,163.0,155.0,,384.0,612.0,,,64.0,921320.0,,,,,,,,383.0,2420.0,0.0,,0.0,,1.0,7254.2,1736697600.0,8.0,2.9,-6.5,-0.9,0.76,1028.6,8.1,15.1,3.0,0.0,1736665344.0,1736693248.0,0.375,,17243084.0,0.71,5.0,0.53,37033.0,0.0,,,,,0.0,2.949,309.0,,,,6404.0,,,270.0,201.0,3.02,,,,,,,,media/6370429A-DA36-42D0-AC1A-52310D3024C3.jpg
13345197690,"Jan 13, 2025, 5:34:06 PM",Evening Run,Run,"",2598,7.46,172.0,73,false,,HOKA Clifton 9 Pomarańcz,activities/14233575025.fit.gz,,,2598.0,2401.0,7461.8,4.56,3.108,42.0,42.0,42.8,79.2,20.9,0.0,,,92.0,82.0,172.0,158.0,,399.0,628.0,,,73.0,958659.0,,,,,,,,394.0,2600.0,0.0,,0.0,,1.0,7592.0,1736787584.0,3.0,-0.9,-8.3,-4.1,0.79,1035.7,5.9,12.7,255.0,0.0,1736751616.0,1736779776.0,0.375,,17243084.0,0.0,1.0,0.83,33875.0,0.0,,,,,0.0,2.872,504.5,,,,6518.0,,,306.0,206.0,3.162,,,,,,,,media/B3E2C3EB-218D-4ED8-A106-8CB95331481B.jpg
13353737749,"Jan 14, 2025, 4:01:08 PM",Afternoon Swim,Swim,,2694,"2,100",128.0,8,false,,,activities/14242715442.fit.gz,,,2694.0,2681.0,2100.0,0.94,0.783,0.0,0.0,0.0,0.0,0.0,0.0,,,,24.0,128.0,105.0,,,273.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.78,0.0,,,,,,25.0,,,,,,,,,,,""
13361784823,"Jan 15, 2025, 1:49:18 PM",Afternoon Ice Skate,Ice Skate,"",2783,0,142.0,8,false,,,activities/14251327045.fit.gz,,,2783.0,2783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,142.0,110.0,,,319.0,,,8.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,1410.0,,,,,,media/550882C1-D40F-416E-BB93-824FC634BC62.jpg
13363879551,"Jan 15, 2025, 5:47:20 PM",Evening Run,Run,"",3082,9.00,170.0,82,false,,HOKA Clifton 9 Pomarańcz,activities/14253562207.fit.gz,,,3082.0,3002.0,9006.8,5.62,3.0,46.0,40.0,47.6,78.0,7.7,0.1,,,96.0,82.0,170.0,155.0,,377.0,749.0,,,82.0,1130579.0,,,,,,,,381.0,3084.0,0.0,,0.0,,1.0,9083.2,1736960384.0,3.0,3.5,3.1,2.0,0.9,1029.5,1.7,3.3,317.0,0.0,1736924288.0,1736952704.0,0.625,,17243084.0,0.0,1.0,0.76,9460.0,0.0,,,,,0.0,2.922,460.8,,,,8102.0,,,340.0,199.0,3.026,,,,,,,,media/B90BCA74-5F13-426B-B6F4-55C20B28E093.jpg
13373193607,"Jan 16, 2025, 5:39:59 PM",Evening Run,Run,"",4881,12.56,162.0,96,false,"",HOKA Bondi 8 Błękit,activities/14263550298.fit.gz,,,4881.0,4419.0,12563.5,3.74,2.843,114.0,109.0,-3.0,73.4,22.4,0.0,,,85.0,81.0,162.0,149.0,,362.0,1016.0,,,96.0,1599169.0,,,,,,,,354.0,4799.0,0.0,,0.0,,1.0,13006.7,1737046784.0,8.0,3.5,-4.9,2.1,0.9,1030.6,7.7,15.6,272.0,0.1,1737010688.0,1737039232.0,0.625,,21088800.0,0.0,1.0,0.82,18439.0,0.0,,,,,0.0,2.574,281.8,,,,11880.0,,,457.0,185.0,2.943,,,,,,,,media/9E6C27A8-541A-466C-A9F9-B102EFBAB1D7.jpg
13379449370,"Jan 17, 2025, 2:30:20 PM",Afternoon Swim,Swim,,2718,"1,600",169.0,70,false,,,activities/14270297256.fit.gz,,,2718.0,1951.0,1600.0,1.14,0.82,0.0,0.0,0.0,0.0,0.0,0.0,,,,24.0,169.0,143.0,,,559.0,,,70.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.589,0.0,,,,,,25.0,,,,,,,,,,,""
13388010450,"Jan 18, 2025, 1:33:12 PM",Afternoon Run,Run,"",3006,7.28,161.0,29,false,"",HOKA Bondi 8 Błękit,activities/14279561335.fit.gz,,,3006.0,2865.0,7282.9,5.92,2.542,38.0,47.0,59.8,80.4,11.0,-0.2,,,102.0,80.0,161.0,139.0,,324.0,597.0,,,29.0,925986.0,,,,,,,,320.0,3007.0,0.0,,0.0,,1.0,7341.8,1737205248.0,3.0,4.8,0.6,3.9,0.94,1030.2,3.9,7.9,288.0,0.0,1737183360.0,1737212288.0,0.625,,21088800.0,0.0,1.0,0.96,18131.0,0.0,,,,,0.0,2.423,4680.5,,,,7580.0,,,235.0,168.0,2.563,,,,,,,,media/B2537469-A06E-405B-95F6-90E5935DB07C.jpg
13400290521,"Jan 19, 2025, 7:27:02 PM",Evening Workout,Workout,,938,0,73.0,0,false,,,activities/14292812232.fit.gz,,,938.0,938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,73.0,58.0,,,,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13408027809,"Jan 20, 2025, 6:37:20 PM",Evening Run,Run,,4090,10.00,171.0,47,false,,HOKA Clifton 9 Pomarańcz,activities/14301268992.fit.gz,,,4090.0,3675.0,10002.8,3.76,2.722,76.0,63.0,-7.4,43.6,47.7,0.0,,,107.0,80.0,171.0,142.0,,351.0,824.0,,,47.0,1285416.0,,,,,,,,345.0,4091.0,,,0.0,,1.0,10304.2,1737395968.0,3.0,1.6,-1.8,-0.2,0.88,1019.6,3.4,7.4,168.0,0.0,1737356032.0,1737385344.0,0.625,,17243084.0,0.0,1.0,0.8,29131.0,0.0,,,,,0.0,2.446,1180.8,,,,9746.0,,,371.0,181.0,2.804,,,,,,,,""
13413926806,"Jan 21, 2025, 1:00:53 PM",Afternoon Swim,Swim,,2671,"1,800",163.0,34,false,,,activities/14307641005.fit.gz,,,2671.0,2177.0,1800.0,1.26,0.827,0.0,0.0,0.0,0.0,0.0,0.0,,,,22.0,163.0,131.0,,,496.0,,,34.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.674,0.0,,,,,,25.0,,,,,,,,,,,""
13426197494,"Jan 22, 2025, 8:09:24 PM",Night Workout,Workout,,938,0,65.0,0,false,,,activities/14320833352.fit.gz,,,938.0,938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,65.0,56.0,,,,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13433350452,"Jan 23, 2025, 3:43:23 PM",Afternoon Run,Run,"",2402,7.04,161.0,51,false,,HOKA Clifton 9 Pomarańcz,activities/14328592601.fit.gz,,,2402.0,2402.0,7039.5,3.84,2.931,44.0,42.0,41.4,74.8,8.9,0.0,,,84.0,80.0,161.0,149.0,,373.0,578.0,,,51.0,895258.0,,,,,,,,373.0,2403.0,0.0,,0.0,,1.0,7109.8,1737644416.0,5.0,2.6,-5.2,-0.2,0.82,1001.9,6.8,12.9,182.0,0.3,1737614976.0,1737644800.0,0.875,,17243084.0,0.7,5.0,0.99,28362.0,0.0,,,,,0.0,2.931,736.2,,,,6432.0,,,254.0,195.0,2.96,,,,,,,,media/5E926126-D954-4854-A5C8-F50008A4051A.jpg
13441342318,"Jan 24, 2025, 4:30:33 PM",Afternoon Ice Skate,Ice Skate,,3555,7.90,147.0,8,false,,,activities/14337246414.fit.gz,,,3555.0,3246.0,7906.3,4.04,2.436,9.0,7.1,7.4,10.7,9.9,0.0,,,,,147.0,99.0,,,324.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,1737734400.0,3.0,3.3,-1.8,1.3,0.87,1010.3,4.8,9.8,185.0,0.0,1737701248.0,1737731328.0,0.875,,,0.0,1.0,0.9,32052.0,0.0,,,,,0.0,2.224,0.0,,,,,,,,,,,1628.0,,,,,,""
13445396902,"Jan 25, 2025, 7:43:18 AM",Morning Run,Run,,544,1.46,149.0,6,false,,HOKA Clifton 9 Pomarańcz,activities/14341667843.fit.gz,,,544.0,536.0,1460.5,3.62,2.725,6.0,3.0,0.8,6.8,5.7,0.2,,,87.0,81.0,149.0,139.0,,352.0,125.0,,,6.0,186562.0,,,,,,,,339.0,546.0,,,0.0,,1.0,1475.8,1737788416.0,3.0,4.5,1.6,3.6,0.94,1008.2,3.4,7.8,209.0,0.0,1737787520.0,1737817856.0,0.875,,17243084.0,0.0,1.0,0.91,25228.0,0.0,,,,,0.0,2.685,94.8,,,,1426.0,,,47.0,177.0,2.753,,,,,,,,""
13445397339,"Jan 25, 2025, 8:02:58 AM",Morning Run,Run,"",1515,5.00,179.0,72,false,,HOKA Clifton 9 Pomarańcz,activities/14341668233.fit.gz,,,1515.0,1515.0,5002.1,5.82,3.302,7.0,9.0,-2.8,5.6,4.9,0.0,,,90.0,84.0,179.0,168.0,,412.0,426.0,,,72.0,623091.0,,,,,,,,409.0,1516.0,0.0,,0.0,,1.0,5021.5,1737792000.0,3.0,4.7,1.4,4.0,0.95,1007.9,3.5,8.3,197.0,0.0,1737787520.0,1737817856.0,0.875,,17243084.0,0.0,1.0,0.88,26827.0,0.0,,,,,0.0,3.302,747.5,,,,4216.0,,,192.0,214.0,3.315,,,,,,,,media/3E68F736-AFAF-44B5-AB3A-5AF83C304ADE.jpg
13445641356,"Jan 25, 2025, 8:37:13 AM",Morning Run,Run,,570,1.41,155.0,11,false,,HOKA Clifton 9 Pomarańcz,activities/14341935989.fit.gz,,,570.0,553.0,1417.4,3.28,2.563,6.0,0.0,-3.6,6.6,10.1,0.7,,,85.0,81.0,155.0,147.0,,330.0,125.0,,,11.0,182618.0,,,,,,,,317.0,572.0,,,0.0,,1.0,1450.7,1737792000.0,3.0,4.7,1.4,4.0,0.95,1007.9,3.5,8.3,197.0,0.0,1737787520.0,1737817856.0,0.875,,17243084.0,0.0,1.0,0.88,26827.0,0.0,,,,,0.0,2.487,81.6,,,,1506.0,,,43.0,166.0,2.623,,,,,,,,""
13461789857,"Jan 26, 2025, 10:26:44 PM",Night Workout,Workout,,938,0,69.0,0,false,,,activities/14359524230.fit.gz,,,938.0,938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,69.0,52.0,,,,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13466020062,"Jan 27, 2025, 1:46:01 PM",Afternoon Swim,Swim,,3981,"3,000",138.0,23,false,,,activities/14364231127.fit.gz,,,3981.0,3959.0,3000.0,0.98,0.758,0.0,0.0,0.0,0.0,0.0,0.0,,,,25.0,138.0,120.0,,,503.0,,,23.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.754,0.0,,,,,,25.0,,,,,,,,,,,""
13476045620,"Jan 28, 2025, 4:41:08 PM",Afternoon Run,Run,"",2840,6.61,167.0,31,false,"",HOKA Bondi 8 Błękit,activities/14375123026.fit.gz,,,2840.0,2587.0,6617.6,3.92,2.558,105.0,82.0,10.6,75.4,42.0,0.2,,,86.0,78.0,167.0,141.0,,341.0,558.0,,,31.0,882307.0,,,,,,,,334.0,2841.0,0.0,,0.0,,1.0,7037.2,1738080000.0,3.0,6.2,4.1,5.0,0.92,999.4,3.1,5.8,128.0,0.0,1738046464.0,1738077440.0,0.875,,21088800.0,0.0,1.0,0.98,14130.0,0.0,,,,,0.0,2.33,544.9,,,,6770.0,,,241.0,175.0,2.72,,,,,,,,media/F38CAB2B-184C-46AE-9E30-9A563AF02141.jpg
13484431860,"Jan 29, 2025, 2:20:54 PM",Afternoon Run,Run,"",3270,9.01,173.0,81,false,,HOKA Clifton 9 Pomarańcz,activities/14384211289.fit.gz,,,3270.0,2994.0,9015.1,6.06,3.011,66.0,51.0,31.4,78.8,15.7,0.0,,,99.0,81.0,173.0,155.0,,390.0,745.0,,,81.0,1165769.0,,,,,,,,383.0,3272.0,0.0,,0.0,,1.0,9185.7,1738159232.0,3.0,7.1,2.6,3.9,0.8,1002.1,4.7,8.9,203.0,0.0,1738132736.0,1738163968.0,0.875,,17243084.0,0.62,5.0,0.73,31827.0,0.0,,,,,0.0,2.757,702.9,,,,8106.0,,,366.0,201.0,3.068,,,,,,,,media/0C6465BB-F7E2-4B3C-B433-F8A0A57FE63C.jpg
13495482214,"Jan 30, 2025, 7:31:35 PM",Evening Ride,Ride,Chyba nie umiem ustawiać mocy na tym urządzeniu,749,6.98,162.0,14,false,,Czarna strzała,activities/14396206528.fit.gz,,11.0,749.0,749.0,6986.8,17.42,9.328,0.0,0.0,0.0,0.0,0.0,0.0,,,129.0,73.0,162.0,147.0,,190.0,163.0,,,14.0,142662.0,,,,,,,,197.0,750.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,14104308.0,,,,,,,,,,,0.0,9.328,0.0,,,,,,,22.0,103.0,,,,,,,,,""
13504490493,"Jan 31, 2025, 7:35:15 PM",Evening Workout,Workout,MOSHPIT,5548,0,141.0,16,false,,,activities/14405711596.fit.gz,,,5548.0,5548.0,0.0,0.0,0.0,0.0,0.0,57.6,70.0,0.0,0.0,,,103.0,72.0,141.0,108.0,,,560.0,,,16.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,5920.0,,,,,,media/78071646-22D5-4A53-8CD9-556B6E092964.jpg
13512062890,"Feb 1, 2025, 4:42:51 PM",Afternoon Run,Run,"",1835,5.51,165.0,43,false,"",HOKA Bondi 8 Błękit,activities/14414253972.fit.gz,,,1835.0,1835.0,5516.0,3.8,3.006,26.0,25.0,58.0,79.8,7.8,0.0,,,84.0,81.0,165.0,152.0,,384.0,455.0,,,43.0,704300.0,,,,,,,,384.0,1836.0,0.0,,0.0,,1.0,5561.2,1738425600.0,1.0,2.1,-2.4,-1.0,0.8,1028.1,3.8,7.2,299.0,0.0,1738391680.0,1738423552.0,0.125,,21088800.0,0.0,1.0,0.3,33968.0,0.0,,,,,0.0,3.006,695.2,,,,4932.0,,,206.0,201.0,3.031,,,,,,,,media/38D1B57C-3198-4767-A06B-0B7B300D800C.jpg
13521345581,"Feb 2, 2025, 3:54:26 PM",Afternoon Run,Run,"",2092,6.33,169.0,63,false,"",HOKA Bondi 8 Błękit,activities/14424455472.fit.gz,,,2092.0,2092.0,6336.7,3.84,3.029,30.0,28.0,53.2,78.8,16.0,0.0,,,85.0,81.0,169.0,157.0,,390.0,541.0,,,63.0,815872.0,,,,,,,,389.0,2093.0,0.0,,0.0,,1.0,6378.9,1738508416.0,3.0,1.4,-2.5,-2.8,0.74,1024.3,3.6,6.7,308.0,0.0,1738477952.0,1738510080.0,0.125,,21088800.0,0.0,1.0,0.72,33193.0,0.0,,,,,0.0,3.029,643.6,,,,5642.0,,,241.0,204.0,3.049,,,,,,,,media/444B861A-4403-43FB-B37A-413583E83C5E.jpg
13531691313,"Feb 3, 2025, 9:11:36 PM",Night Workout,Workout,,938,0,85.0,0,false,,,activities/14435851630.fit.gz,,,938.0,938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,85.0,62.0,,,,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13540951563,"Feb 4, 2025, 8:48:59 PM",Night Weight Training,Weight Training,🤒🤒,404,0,127.0,1,false,,,activities/14445931072.fit.gz,,,404.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,127.0,99.0,,,42.0,,,1.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,""
13578718447,"Feb 9, 2025, 7:49:42 AM",Morning Run,Run,,304,0.72,136.0,1,false,,HOKA Clifton 9 Pomarańcz,activities/14487327641.fit.gz,,,304.0,304.0,728.7,3.3,2.397,7.0,1.0,46.4,53.6,7.1,0.8,,,83.0,79.0,136.0,121.0,,326.0,62.0,,,1.0,99115.0,,,,,,,,318.0,305.0,,,0.0,,1.0,749.6,1739084416.0,2.0,-2.5,-7.1,-5.1,0.82,1036.2,4.0,8.3,140.0,0.0,1739081984.0,1739115776.0,0.375,,17243084.0,0.0,1.0,0.54,33305.0,0.0,,,,,0.0,2.397,92.3,,,,800.0,,,23.0,166.0,2.466,,,,,,,,""
13579019057,"Feb 9, 2025, 8:03:33 AM",Morning Run,Run,"",3148,10.11,177.0,123,false,,HOKA Clifton 9 Pomarańcz,activities/14487662981.fit.gz,,,3148.0,3148.0,10114.6,4.56,3.213,53.0,56.0,-0.2,44.8,9.1,0.0,,,90.0,82.0,177.0,164.0,,408.0,842.0,,,123.0,1284628.0,,,,,,,,408.0,3149.0,0.0,,0.0,,1.0,10183.5,1739088000.0,2.0,-2.5,-6.0,-5.1,0.82,1036.3,3.9,8.0,141.0,0.0,1739081984.0,1739115776.0,0.375,,17243084.0,0.0,1.0,0.45,32154.0,0.0,,,,,0.0,3.213,14.3,,,,8616.0,,,399.0,214.0,3.235,,,,,,,,media/83574AC3-9D33-4758-9034-D090AD069FE0.jpg
13601443473,"Feb 11, 2025, 5:46:00 PM",Evening Swim,Swim,,1841,"1,100",168.0,12,false,,,activities/14512245433.fit.gz,,,1841.0,1386.0,1100.0,1.14,0.794,0.0,0.0,0.0,0.0,0.0,0.0,,,,23.0,168.0,126.0,,,299.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.598,0.0,,,,,,25.0,,,,,,,,,,,""
13630344354,"Feb 15, 2025, 7:44:25 AM",Morning Run,Run,"",698,1.79,156.0,3,false,"",HOKA Mach 6 Biel,activities/14543833748.fit.gz,,,698.0,674.0,1790.0,3.24,2.656,7.0,5.0,-0.8,7.8,17.3,0.2,,,82.0,79.0,156.0,142.0,,338.0,150.0,,,3.0,227506.0,,,,,,,,327.0,700.0,0.0,,0.0,,1.0,1820.7,1739602816.0,3.0,-1.6,-6.9,-5.4,0.75,1022.7,4.4,8.9,275.0,0.1,1739599616.0,1739634816.0,0.625,,21740104.0,0.0,1.0,0.67,17898.0,0.0,,,,,0.0,2.564,0.0,,,,1774.0,,,56.0,171.0,2.701,,,,,,,,""
13630472619,"Feb 15, 2025, 8:00:17 AM",Testujemy nowe bucisze,Run,"",1478,5.01,187.0,51,false,"",HOKA Mach 6 Biel,activities/14543977380.fit.gz,,,1478.0,1478.0,5018.2,5.1,3.395,12.0,4.0,-1.4,6.4,13.8,0.2,,,90.0,83.0,187.0,175.0,,425.0,420.0,,,51.0,628510.0,,,,,,,,422.0,1479.0,0.0,,0.0,,1.0,5060.9,1739606400.0,3.0,-1.1,-6.4,-5.7,0.71,1022.5,4.6,8.6,275.0,0.0,1739599616.0,1739634816.0,0.625,,21740104.0,0.0,1.0,0.64,25641.0,0.0,,,,,0.0,3.395,340.8,,,,4066.0,,,200.0,221.0,3.424,,,,,,,,media/F1F04E23-651B-4640-9078-5C7FDDEB20E2.jpg|media/6B3346FE-EE3C-46C0-84EB-67CC71130B29.jpg
13631677303,"Feb 15, 2025, 10:01:06 AM",Lunch Swim,Swim,,2712,"2,000",162.0,45,false,,,activities/14545276375.fit.gz,,,2712.0,2703.0,2000.0,1.06,0.74,0.0,0.0,0.0,0.0,0.0,0.0,,,,22.0,162.0,147.0,,,537.0,,,45.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.737,0.0,,,,,,25.0,,,,,,,,,,,""
13652938866,"Feb 17, 2025, 4:56:08 PM",Chyba ostatni bieg w starych butach po niemalże 800km,Run,"",2808,7.54,167.0,27,false,,HOKA Clifton 9 Pomarańcz,activities/14568671110.fit.gz,,,2808.0,2720.0,7539.2,7.48,2.772,40.0,36.0,49.6,78.4,12.7,0.0,,,113.0,79.0,167.0,151.0,,346.0,628.0,,,27.0,939746.0,,,,,,,,348.0,2809.0,0.0,,0.0,,1.0,7642.4,1739808000.0,3.0,-1.2,-8.4,-4.6,0.78,1022.9,5.5,11.6,267.0,0.0,1739772160.0,1739807872.0,0.625,,17243084.0,0.34,6.0,0.69,23540.0,0.0,,,,,0.0,2.685,708.2,,,,7040.0,,,258.0,182.0,2.81,,,,,,,,media/7CC77CCE-A88E-4F0D-AC56-9A0AE5242912.jpg|media/3EA64D15-0F67-4912-8CED-861894A6B4DB.jpg
13671843229,"Feb 19, 2025, 4:17:05 PM",Afternoon Run,Run,"",7792,21.53,159.0,40,false,,HOKA Clifton 9 Pomarańcz,activities/14589251260.fit.gz,,,7792.0,7647.0,21537.4,4.14,2.816,96.0,92.0,31.0,82.0,8.8,0.0,,,87.0,80.0,159.0,143.0,,354.0,1757.0,,,40.0,2706413.0,,,,,,,,353.0,7793.0,0.0,,0.0,,1.0,21687.3,1739980800.0,1.0,0.8,-0.1,-4.6,0.67,1032.6,1.5,3.3,344.0,0.0,1739944704.0,1739980928.0,0.625,,17243084.0,0.0,1.0,0.3,34006.0,0.0,,,,,0.0,2.764,683.6,,,,20220.0,,,740.0,185.0,2.836,,,,,,,,media/57A8B3C4-60D2-4F51-96FB-F5FF852855CF.jpg
13688179632,"Feb 21, 2025, 4:00:54 PM",Afternoon Swim,Swim,,2644,"1,600",163.0,22,false,,,activities/14607136818.fit.gz,,,2644.0,1999.0,1600.0,1.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,25.0,163.0,131.0,,,479.0,,,22.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.605,0.0,,,,,,25.0,,,,,,,,,,,""
